ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Vrtovec, Jernej	M	1985
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Regular	notMP				Mramor, Dušan	M	-
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Regular	MP	Levica	Združena levica	Opposition	Tašner Vatovec, Matej	M	1983
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Dimic, Iva	F	1972
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Muršič, Bojana	F	1971
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Regular	MP				Dobovšek, Bojan	M	1962
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Muršič, Bojana	F	1971
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Regular	MP	SMC	Stranka modernega centra		Božič, Tilen	M	-
ParlaMint-SI_2015-10-27-SDZ7-Redna-12.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 12, 27.10.2015	2015-10-27	2015-10-27	Lower house	7		12			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Muršič, Bojana	F	1971
