ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Breznik, Franc	M	1970
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Vrtovec, Jernej	M	1985
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Regular	MP	SMC	Stranka modernega centra		Cerar, Miro	M	1963
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Vrtovec, Jernej	M	1985
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 28, 20.3.2017	2017-03-20	2017-03-20	Lower house	7		28			Reference	Regular	MP	SMC	Stranka modernega centra		Cerar, Miro	M	1963
