ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Nemec, Matjaž	M	1980
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Regular	notMP				Počivalšek, Zdravko	M	1957
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Nemec, Matjaž	M	1980
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Regular	MP	Levica	Združena levica	Opposition	Trček, Franc	M	1969
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Nemec, Matjaž	M	1980
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Regular	MP	Levica	Združena levica	Opposition	Trček, Franc	M	1969
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Nemec, Matjaž	M	1980
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Regular	MP	Levica	Združena levica	Opposition	Trček, Franc	M	1969
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Nemec, Matjaž	M	1980
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Regular	MP	SMC	Stranka modernega centra		Ranc, Danilo Anton	M	1957
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Nemec, Matjaž	M	1980
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Regular	MP	Levica	Združena levica	Opposition	Kordiš, Miha	M	1989
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Nemec, Matjaž	M	1980
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Regular	MP	SMC	Stranka modernega centra		Potočnik, Andreja	F	1982
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u15	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Nemec, Matjaž	M	1980
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u16	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 15.12.2016	2016-12-15	2016-12-15	Lower house	7		25			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Prikl, Uroš	M	1972
