ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Regular	notMP				Tramte, Stojan	M	-
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Černač, Zvonko	M	1962
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Regular	MP	LMŠ	Lista Marjana Šarca	Coalition	Peček, Igor	M	1964
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Regular	MP	SD	Socialni demokrati	Coalition	Muršič, Bojana	F	1971
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-09-25-SDZ8-Redna-11.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 11, 25.9.2019	2019-09-25	2019-09-25	Lower house	8		11			Reference	Regular	MP	SMC	Stranka modernega centra	Coalition	Perič, Gregor	M	1984
