ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Grims, Branko	M	1962
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Grims, Branko	M	1962
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP	SMC	Stranka modernega centra		Cerar, Miro	M	1963
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP				Bratušek, Alenka	F	1970
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP	SMC	Stranka modernega centra		Kustec Lipicer, Simona	F	1976
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Gorenak, Vinko	M	1955
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Gorenak, Vinko	M	1955
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u15	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u16	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Jurša, Franc	M	1953
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u17	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u18	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Lah, Zvonko	M	1958
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u19	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u20	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Regular	MP	SD	Socialni demokrati	Coalition	Škoberne, Jan	M	1987
ParlaMint-SI_2018-01-09-SDZ7-Izredna-53.u21	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 53, 9.1.2018	2018-01-09	2018-01-09	Lower house	7		53			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
