ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	notMP				Ratej, Zlatko	M	-
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Coalition	Pavlin, Blaž	M	1975
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Coalition	Pavlin, Blaž	M	1975
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	SAB	Stranka Alenke Bratušek	Opposition	Rajh, Andrej	M	1979
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Lep, Jurij	M	1958
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	SDS	Slovenska demokratska stranka	Coalition	Kaloh, Dejan	M	1975
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u15	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u16	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	SD	Socialni demokrati	Opposition	Baković, Predrag	M	1964
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u17	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u18	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	SMC	Stranka modernega centra	Coalition	Udovč, Mateja	F	1974
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u19	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u20	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	Levica	Levica	Opposition	Mesec, Luka	M	1987
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u21	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u22	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	SMC	Stranka modernega centra	Coalition	Rajić, Branislav	M	1962
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u23	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u24	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	notMP				Zajc, Simon	M	1980
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u25	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u26	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Polnar, Robert	M	1960
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u27	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u28	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	LMŠ	Lista Marjana Šarca	Opposition	Paulič, Edvard	M	1968
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u29	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u30	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	SNS	Slovenska nacionalna stranka		Jelinčič, Zmago	M	1948
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u31	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u32	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	SNS	Slovenska nacionalna stranka		Jelinčič, Zmago	M	1948
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u33	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u34	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 42, 16.7.2020	2020-07-16	2020-07-16	Lower house	8		42			COVID	Regular	MP	SMC	Stranka modernega centra	Coalition	Verbič, Dušan	M	1952
