ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Grims, Branko	M	1962
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Tonin, Matej	M	1983
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Bah Žibert, Anja	F	1973
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Regular	MP	SMC	Stranka modernega centra		Dolinšek, Marjan	M	1962
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Regular	MP	SMC	Stranka modernega centra		Murgel, Jasna	F	1970
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Regular	MP	Levica	Združena levica	Opposition	Trček, Franc	M	1969
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Mahnič, Žan	M	1990
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u15	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u16	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Regular	notMP				Šefic, Boštjan	M	-
ParlaMint-SI_2016-12-20-SDZ7-Redna-25.u17	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 25, 20.12.2016	2016-12-20	2016-12-20	Lower house	7		25			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
