ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Chairperson	MP	SMC	Stranka Mira Cerarja	Coalition	Brglez, Milan	M	1967
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Regular	MP	Levica	Združena levica	Opposition	Hanžek, Matjaž	M	1949
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Chairperson	MP	SMC	Stranka Mira Cerarja	Coalition	Brglez, Milan	M	1967
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Tonin, Matej	M	1983
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Chairperson	MP	SMC	Stranka Mira Cerarja	Coalition	Brglez, Milan	M	1967
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Regular	MP	ZaAB	Zavezništvo Alenke Bratušek	Opposition	Möderndorfer, Jani	M	1965
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Chairperson	MP	SMC	Stranka Mira Cerarja	Coalition	Brglez, Milan	M	1967
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Regular	MP	SMC	Stranka Mira Cerarja	Coalition	Kustec Lipicer, Simona	F	1976
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Chairperson	MP	SMC	Stranka Mira Cerarja	Coalition	Brglez, Milan	M	1967
ParlaMint-SI_2014-09-19-SDZ7-Izredna-03.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 3, 19.9.2014	2014-09-19	2014-09-19	Lower house	7		3			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Grims, Branko	M	1962
