ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Horvat, Jožef	M	1955
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Regular	MP	SMC	Stranka modernega centra		Koleša, Anita	F	1961
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Levičar, Marinka	F	1951
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Regular	MP	SD	Socialni demokrati	Coalition	Nemec, Matjaž	M	1980
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Regular	MP	Levica	Združena levica	Opposition	Kordiš, Miha	M	1989
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Regular	MP				Bon Klanjšček, Mirjam	F	1954
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Regular	MP	SMC	Stranka modernega centra		Matić, Dragan	M	1964
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u15	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u16	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Kotnik Poropat, Marjana	F	1944
ParlaMint-SI_2017-05-08-SDZ7-Redna-29.u17	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 29, 8.5.2017	2017-05-08	2017-05-08	Lower house	7		29			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
