ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Regular	notMP				Pikalo, Jernej	M	-
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Regular	MP	SMC	Stranka modernega centra	Coalition	Rajić, Branislav	M	1962
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Regular	MP	SAB	Stranka Alenke Bratušek	Coalition	Bandelli, Marko	M	1967
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Lep, Jurij	M	1958
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-07-10-SDZ8-Redna-10.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 10, 10.7.2019	2019-07-10	2019-07-10	Lower house	8		10			Reference	Regular	MP	SNS	Slovenska nacionalna stranka	Opposition	Šiško, Dušan	M	1969
