ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Furman, Karmen	M	1980
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Regular	notMP				Božič, Tilen	M	-
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Pojbič, Marijan	M	1961
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Regular	MP	LMŠ	Lista Marjana Šarca	Coalition	Maurovič, Nina	F	1978
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-05-SDZ8-Izredna-16.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 16, 5.12.2018	2018-12-05	2018-12-05	Lower house	8		16			Reference	Regular	MP	SD	Socialni demokrati	Coalition	Knežak, Soniboj	M	1962
