ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	notMP				Štravs Podlogar, Eva	F	-
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SMC	Stranka modernega centra		Perič, Gregor	M	1984
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije		Polnar, Robert	M	1960
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SNS	Slovenska nacionalna stranka		Ivanuša, Jani	M	-
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	LMŠ	Lista Marjana Šarca		Peček, Igor	M	1964
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SD	Socialni demokrati		Knežak, Soniboj	M	1962
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SMC	Stranka modernega centra		Perič, Gregor	M	1984
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u15	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u16	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	Levica	Levica		Koražija, Boštjan	M	1974
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u17	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u18	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati		Reberšek, Aleksander	M	1980
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u19	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u20	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SAB	Stranka Alenke Bratušek		Bandelli, Marko	M	1967
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u21	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u22	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SNS	Slovenska nacionalna stranka		Šiško, Dušan	M	1969
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u23	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u24	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SD	Socialni demokrati		Knežak, Soniboj	M	1962
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u25	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u26	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SMC	Stranka modernega centra		Perič, Gregor	M	1984
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u27	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u28	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	Levica	Levica		Kordiš, Miha	M	1989
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u29	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u30	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati		Reberšek, Aleksander	M	1980
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u31	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u32	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SAB	Stranka Alenke Bratušek		Rajh, Andrej	M	1979
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u33	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u34	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije		Hršak, Ivan	M	1957
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u35	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u36	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati		Horvat, Jožef	M	1955
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u37	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u38	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati		Pavlin, Blaž	M	1975
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u39	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u40	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	notMP				Katič, Andreja	F	1969
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u41	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u42	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	notMP				Katič, Andreja	F	1969
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u43	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u44	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SD	Socialni demokrati		Hot, Meira	F	1980
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u45	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u46	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SDS	Slovenska demokratska stranka		Kaloh, Dejan	M	1975
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u47	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u48	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	LMŠ	Lista Marjana Šarca		Pavšič, Robert	M	1972
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u49	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u50	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SD	Socialni demokrati		Hot, Meira	F	1980
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u51	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u52	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	SMC	Stranka modernega centra		Sluga, Janja	F	1974
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u53	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Chairperson	MP	SDS	Slovenska demokratska stranka		Tanko, Jože	M	1956
ParlaMint-SI_2020-03-04-SDZ8-Redna-16.u54	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 16, 4.3.2020	2020-03-04	2020-03-04	Lower house	8		16			COVID	Regular	MP	Levica	Levica		Sukič, Nataša	F	1962
