ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	MP	SDS	Slovenska demokratska stranka	Coalition	Furman, Karmen	M	1980
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	notMP				Farkaš Lainščak, Jerneja	F	-
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	MP	Levica	Levica	Opposition	Koražija, Boštjan	M	1974
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Coalition	Dimic, Iva	F	1972
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	MP	SAB	Stranka Alenke Bratušek	Opposition	Starović, Vojko	M	1952
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hršak, Ivan	M	1957
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	MP	SDS	Slovenska demokratska stranka	Coalition	Brinovšek, Nada	F	1961
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u15	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u16	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	MP	LMŠ	Lista Marjana Šarca	Opposition	Lenart, Jože	M	1960
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u17	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u18	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	MP	SD	Socialni demokrati	Opposition	Prednik, Jani	M	1987
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u19	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-07-10-SDZ8-Redna-19.u20	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Regular Session 19, 10.7.2020	2020-07-10	2020-07-10	Lower house	8		19			COVID	Regular	MP	SMC	Stranka modernega centra	Coalition	Žnidarič, Mojca	F	1977
