ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije		Hainz, Primož	M	1947
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Regular	MP	SDS	Slovenska demokratska stranka		Godec, Jelka	F	1969
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Regular	MP	SD	Socialni demokrati		Muršič, Bojana	F	1971
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Regular	MP	Levica	Levica		Kordiš, Miha	M	1989
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati		Dimic, Iva	F	1972
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Regular	MP				Dobovšek, Bojan	M	1962
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Regular	MP	SMC	Stranka modernega centra		Vervega, Vesna	F	1965
ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 58, 10.4.2018	2018-04-10	2018-04-10	Lower house	7		58			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
