ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Regular	notMP				Ozimič, Milan	M	-
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Regular	MP	SMC	Stranka modernega centra		Ban, Urška	F	1975
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Regular	MP	SMC	Stranka modernega centra		Božič, Tilen	M	-
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Regular	MP	SMC	Stranka modernega centra		Ban, Urška	F	1975
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Pogačnik, Marko	M	1972
ParlaMint-SI_2016-12-06-SDZ7-Izredna-39.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 39, 6.12.2016	2016-12-06	2016-12-06	Lower house	7		39			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
