ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Grims, Branko	M	1962
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Regular	notMP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Erjavec, Karl Viktor	M	1960
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Tonin, Matej	M	1983
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Regular	MP	SMC	Stranka modernega centra		Kavčič, Aleksander	M	1972
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Muršič, Bojana	F	1971
ParlaMint-SI_2015-09-23-SDZ7-Izredna-19.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 19, 23.9.2015	2015-09-23	2015-09-23	Lower house	7		19			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Gorenak, Vinko	M	1955
