ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Mahnič, Žan	M	1990
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Regular	notMP				Erjavec, Karl Viktor	M	1960
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Horvat, Jožef	M	1955
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Regular	MP	SAB	Stranka Alenke Bratušek	Coalition	Rajh, Andrej	M	1979
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-06-21-SDZ8-Izredna-24.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 24, 21.6.2019	2019-06-21	2019-06-21	Lower house	8		24			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Jurša, Franc	M	1953
