ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Regular	notMP				Bertoncelj, Andrej	M	-
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Polnar, Robert	M	1960
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Lep Šimenko, Suzana	F	1979
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Regular	MP	LMŠ	Lista Marjana Šarca	Coalition	Lenart, Jože	M	1960
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Regular	MP	SD	Socialni demokrati	Coalition	Han, Matjaž	M	1971
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Regular	MP	SMC	Stranka modernega centra	Coalition	Sluga, Janja	F	1974
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2018-12-13-SDZ8-Izredna-17.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 17, 13.12.2018	2018-12-13	2018-12-13	Lower house	8		17			Reference	Regular	MP	Levica	Levica	Opposition	Mesec, Luka	M	1987
