ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	notMP				Koritnik, Boštjan	M	-
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SD	Socialni demokrati	Opposition	Baković, Predrag	M	1964
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	Levica	Levica	Opposition	Sukič, Nataša	F	1962
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Coalition	Horvat, Jožef	M	1955
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SAB	Stranka Alenke Bratušek	Opposition	Rajh, Andrej	M	1979
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Lep, Jurij	M	1958
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SNS	Slovenska nacionalna stranka		Jelinčič, Zmago	M	1948
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u15	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u16	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SDS	Slovenska demokratska stranka	Coalition	Bah Žibert, Anja	F	1973
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u17	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u18	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	LMŠ	Lista Marjana Šarca	Opposition	Medved, Rudi	M	1959
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u19	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u20	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SD	Socialni demokrati	Opposition	Muršič, Bojana	F	1971
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u21	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u22	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SMC	Stranka modernega centra	Coalition	Sluga, Janja	F	1974
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u23	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u24	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	LMŠ	Lista Marjana Šarca	Opposition	Prebil, Nik	M	1991
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u25	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u26	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	LMŠ	Lista Marjana Šarca	Opposition	Medved, Rudi	M	1959
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u27	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u28	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SMC	Stranka modernega centra	Coalition	Möderndorfer, Jani	M	1965
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u29	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u30	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SAB	Stranka Alenke Bratušek	Opposition	Kociper, Maša	F	1972
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u31	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u32	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	notMP				Koritnik, Boštjan	M	-
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u33	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u34	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SDS	Slovenska demokratska stranka	Coalition	Bah Žibert, Anja	F	1973
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u35	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u36	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u37	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u38	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	Levica	Levica	Opposition	Sukič, Nataša	F	1962
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u39	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u40	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SAB	Stranka Alenke Bratušek	Opposition	Kociper, Maša	F	1972
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u41	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u42	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SMC	Stranka modernega centra	Coalition	Perič, Gregor	M	1984
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u43	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u44	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	notMP				Koritnik, Boštjan	M	-
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u45	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u46	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SDS	Slovenska demokratska stranka	Coalition	Grims, Branko	M	1962
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u47	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u48	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	Levica	Levica	Opposition	Sukič, Nataša	F	1962
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u49	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u50	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SMC	Stranka modernega centra	Coalition	Zorčič, Igor	M	1978
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u51	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u52	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SDS	Slovenska demokratska stranka	Coalition	Furman, Karmen	M	1980
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u53	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u54	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Coalition	Pavlin, Blaž	M	1975
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u55	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u56	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	SAB	Stranka Alenke Bratušek	Opposition	Starović, Vojko	M	1952
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u57	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Chairperson	MP	LMŠ	Lista Marjana Šarca	Opposition	Heferle, Tina	F	1986
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u58	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 34, 7.4.2020	2020-04-07	2020-04-07	Lower house	8		34			COVID	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hršak, Ivan	M	1957
