ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Godec, Jelka	F	1969
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Mahnič, Žan	M	1990
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Regular	MP	SDS	Slovenska demokratska stranka	Opposition	Černač, Zvonko	M	1962
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Regular	notMP	LMŠ	Lista Marjana Šarca	Coalition	Medved, Rudi	M	1959
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Regular	MP	Levica	Levica	Opposition	Kordiš, Miha	M	1989
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u11	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u12	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Vrtovec, Jernej	M	1985
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u13	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Chairperson	MP	SD	Socialni demokrati	Coalition	Židan, Dejan	M	1967
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u14	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Regular	MP	SAB	Stranka Alenke Bratušek	Coalition	Starović, Vojko	M	1952
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u15	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u16	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Polnar, Robert	M	1960
ParlaMint-SI_2019-05-17-SDZ8-Izredna-23.u17	Minutes of the National Assembly of the Republic of Slovenia, Term 8, Extraordinary Session 23, 17.5.2019	2019-05-17	2019-05-17	Lower house	8		23			Reference	Chairperson	MP	SDS	Slovenska demokratska stranka	Opposition	Tanko, Jože	M	1956
