ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Regular	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Prikl, Uroš	M	1972
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Regular	notMP				Pogačar, Peter	M	-
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Regular	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Prikl, Uroš	M	1972
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Chairperson	MP	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Hainz, Primož	M	1947
ParlaMint-SI_2016-12-13-SDZ7-Izredna-40.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 40, 13.12.2016	2016-12-13	2016-12-13	Lower house	7		40			Reference	Regular	MP	SD	Socialni demokrati	Coalition	Škoberne, Jan	M	1987
