ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Regular	MP	NSi	Nova Slovenija – Krščanski demokrati	Opposition	Dimic, Iva	F	1972
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u3	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u4	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Regular	MP	SMC	Stranka modernega centra		Škodnik, Ivan	M	1955
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u5	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u6	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Regular	MP	Levica	Združena levica	Opposition	Mesec, Luka	M	1987
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u7	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u8	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Regular	MP	SMC	Stranka modernega centra		Ranc, Danilo Anton	M	1957
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u9	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2016-02-02-SDZ7-Redna-15.u10	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 15, 2.2.2016	2016-02-02	2016-02-02	Lower house	7		15			Reference	Regular	MP	SD	Socialni demokrati	Coalition	Han, Matjaž	M	1971
